"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,114907837,1.4518063530107,2,30,1,2,2,1,0,0,0,0,1,0,4,4,4,3,0,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,5,2,,,,,,,,,,,2,,1,2,2,1,2,1,1,,2,,,,,,,,,2,2,,,,,,,,1,2,2,2,2,2,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,1,2,1,1,,2,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,,2,,2,2,1,3,2,2,2,2,1,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,114914964,0.467367464209188,2,29,1,2,1,1,0,0,0,0,1,1,4,4,4,2,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,2,,,,1,2,2,,2,,1,,2,2,1,,,,5,1,5,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,8,,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,114925986,1.86586620191434,2,40,1,1,2,1,0,0,0,0,1,0,4,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,5,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,8,1,2,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,114932765,2.24384107196326,1,27,1,2,1,1,0,0,0,0,1,1,4,4,4,2,0,1,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,,1,,,,,2,2,,2,,2,2,2,2,2,,,1,3,1,4,2,,,,,,,,,,,2,,2,,2,1,2,1,1,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,2,2,,,,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,114991877,2.49804205265329,1,27,1,1,2,2,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,1,2,2,,,2,2,1,1,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,1,2,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,115199923,0.686636353769552,2,16,1,5,2,1,0,0,0,0,0,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,2,,,,,,,,,,,1,2,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,,2,,1,2,2,2,2,2,2,2,2,3,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,115369718,1.10050700413397,1,27,2,5,2,2,0,0,0,0,1,0,2,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,3,4,1,2,2,,,,,,,,,1,1,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,3,2,,2,1,2,1,1,,2,1,3,,1,1,1,2,1,2,1,1,,,,,,,,,,2,,1,2,1,1,2,2,2,1,2,2,1,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,115488301,0.258340713293897,1,51,2,3,1,1,1,1,1,1,1,1,4,4,4,4,0,4,3,1,2,1,2,2,3,,1,1,1,2,,,,,,,,,,,2,2,1,1,1,1,1,,,,,,,,1,1,2,2,1,1,,2,2,,1,1,1,,2,2,1,,,,1,2,2,1,2,2,2,1,2,,1,2,1,2,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,115502983,0.766204870696274,2,28,2,1,1,1,0,0,0,0,1,1,4,2,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,2,,,,1,1,2,,2,,1,,1,1,2,,,,3,1,2,1,1,1,,,,,,,,,1,2,2,,1,2,,,,,2,,,,,,,,,1,2,2,2,1,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,115676062,2.49804205265329,1,39,1,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,2,2,2,2,2,2,2,2,,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,115933768,2.12425228488558,2,34,1,3,1,2,0,0,0,0,0,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,,,,,2,2,,2,,2,2,2,2,2,,,2,3,2,5,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,8,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,2,1,2,,2,1,1,2,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116038790,1.26376388259116,2,60,1,4,2,2,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,2,5,2,,,,,,,,,,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116115024,0.483620475054231,2,37,2,4,1,2,1,1,1,1,0,1,1,4,4,4,0,1,1,1,1,2,1,2,2,,1,1,1,2,,,,,,,,,,,2,2,2,1,2,2,,,,,,,,,1,1,2,2,1,2,,2,2,,2,2,2,,2,2,2,,,2,1,1,1,2,,,,2,2,,1,2,2,,1,1,1,1,1,1,2,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116120368,0.85053618584152,2,24,2,4,2,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,0,2,2,2,2,2,2,2,2,,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116139104,1.38600915687257,1,18,1,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,1,1,1,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,2,1,2,2,2,2,2,2,1,1,1,2,2,,,,,,,,,,,,,,,,,2,1,2,2,,2,1,2,1,2,2,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116387546,1.48564256216562,2,41,1,4,1,2,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,3,2,1,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116389067,1.73383718257398,1,47,1,4,1,2,1,1,1,1,1,1,1,4,4,4,0,1,1,1,2,1,2,2,2,,1,2,2,2,,,,,,,,,,,2,2,1,1,2,2,,,,,,,,,1,1,1,1,2,2,,2,2,,1,2,2,2,2,2,2,,,,2,3,1,2,,,,1,2,,1,2,2,,1,1,2,,2,1,1,1,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,1,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116403152,0.950406278998334,1,17,2,4,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,0,2,2,2,2,2,1,2,2,5,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,1,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116537968,1.94681330502049,2,21,1,5,2,1,0,1,1,1,0,0,3,5,1,4,0,4,2,1,2,,,,,,,,,,,,,,,,,,,3,5,5,5,2,2,4,,,,,,,,,2,2,2,,,,2,3,3,,3,3,2,,3,2,3,,,3,2,1,5,3,,,,2,3,,6,4,1,4,1,2,1,3,2,2,,,,,1,3,2,3,3,3,,,,3,1,2,1,,,2,2,,2,,,,,,1,0,1,,,,,,,,,,,,,,1,,1,8,1,1,,2,1,8,,8,2,,2,2,8,,,,,2,1,2,1,8,8,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116553374,0.25324331197111,1,35,2,5,1,1,0,0,0,0,1,1,2,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,3,2,2,,,,,,,,,,,2,,2,,1,2,,,,,1,1,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,2,2,,2,2,1,1,1,1,,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116572601,0.756436168090899,1,22,2,1,1,1,0,0,0,0,1,1,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,,1,,,,,2,2,,2,,1,1,1,2,1,,,,2,1,5,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,8,,,8,1,1,2,2,,1,2,1,2,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116630619,1.37563375516746,1,28,2,3,2,2,0,1,1,1,1,1,4,4,4,4,1,4,3,1,2,,,,,,,,,,,,,,,,,,,1,3,1,1,1,2,1,1,,,,,,,,2,1,1,1,2,2,,2,2,,2,2,1,1,2,2,2,,,,2,3,2,1,2,2,2,2,2,,4,2,1,3,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116780330,0.893380385310165,2,19,3,5,2,2,1,0,1,1,0,0,1,4,4,4,0,4,3,1,2,1,1,5,5,2,2,1,1,2,,,,,,,,,,,,,,,,,,3,2,3,2,1,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,8,,1,2,,,,2,2,,4,2,1,2,2,,2,,2,2,,,,,1,1,1,2,,,2,1,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,1,1,1,1,2,,2,2,1,1,1,3,,1,2,2,1,2,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116858821,0.25324331197111,2,51,3,4,1,1,1,0,1,0,1,0,1,4,4,2,0,2,2,1,2,2,1,2,2,,2,1,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,,2,,,,2,2,2,,1,,1,,1,2,1,,,,3,2,1,2,,,,2,2,,4,2,2,,1,2,2,,2,1,2,2,,1,1,1,1,2,,,2,1,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,4,2,,1,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,1,2,2,6,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116883204,0.732515170027855,1,26,2,4,1,2,0,1,1,1,1,1,4,4,4,4,1,2,3,1,2,,,,,,,,,,,,,,,,,,,2,2,1,3,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,1,2,2,,,,2,2,2,2,,,,2,2,,4,2,1,1,2,,2,,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,2,1,1,1,1,,1,1,1,2,2,1,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,116958447,1.11792812465224,2,20,2,3,2,2,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,2,2,,1,,,,,2,2,,2,,1,2,2,2,2,,,,2,1,2,1,2,2,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,1,,4,2,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,,1,2,2,2,1,2,2,1,1,2,1,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,117001799,0.811709846802491,1,16,2,1,2,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,3,2,1,2,2,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,2,2,2,2,2,2,2,,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,1,2,2,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,117014332,0.644771083048618,2,62,2,2,1,2,1,1,1,1,1,1,1,4,4,4,0,1,1,1,1,2,2,3,3,1,1,1,2,2,,,,,,,,,,,2,3,2,2,2,2,,,,,,,,,1,2,2,2,1,2,,2,2,,2,2,2,,2,2,1,,,2,1,1,2,2,,,,2,2,,1,2,2,,1,1,1,1,1,1,2,1,,,1,1,1,2,,,2,3,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,2,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,117033695,0.874131705882645,2,52,1,5,2,1,0,1,1,1,0,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,2,2,,,,,,,,,1,2,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,7,,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,8,,,4,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,117148642,1.19967065104444,2,16,2,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,3,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,2,1,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,1,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,117600801,1.66533671872385,1,41,1,4,2,1,0,0,0,0,0,0,3,5,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,2,2,2,,2,,,,2,2,2,,2,,2,,3,3,2,,,2,2,2,3,1,1,1,,,,,,,,,2,,2,,2,2,,,,,1,3,2,2,2,3,,,,3,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,2,,2,1,2,1,2,1,1,1,2,,2,2,2,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,117641818,2.49804205265329,2,40,1,1,2,1,0,0,0,0,1,0,2,4,4,3,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,3,,,,7,,4,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,2,3,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,4,2,,1,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,117710288,0.363207089623303,2,23,2,4,2,1,0,0,0,0,0,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,1,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,2,1,2,,1,1,1,2,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,117773451,0.286579706103808,1,38,2,5,1,2,1,0,1,0,1,1,2,4,4,4,0,4,1,1,2,2,1,3,3,2,1,2,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,,2,3,2,2,,2,2,,2,,1,,2,2,2,,,,2,2,5,2,,,,2,2,,4,2,2,,1,2,1,1,1,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,117789611,0.531982522559654,2,43,3,3,1,2,1,1,1,1,0,1,4,4,4,4,1,1,1,1,2,1,2,2,2,,1,2,1,2,,,,,,,,,,,2,2,2,1,2,2,,,,,,,,,1,1,2,2,1,1,,2,2,,2,2,2,,2,2,2,,,2,1,2,3,2,,,,1,1,2,,1,2,,1,1,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,118025241,0.285080425069735,1,20,2,5,1,2,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,1,,,,,2,2,,2,,1,2,2,2,2,,,,2,2,3,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,118050383,1.10175095105061,2,30,1,5,1,1,0,1,1,1,0,1,4,4,4,1,0,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,3,2,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,2,6,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,2,,2,1,,1,1,2,,1,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,118190195,0.354655015039769,2,42,2,3,1,2,1,1,1,1,1,1,1,4,4,4,0,1,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,2,2,2,1,2,2,,,,,,,,,1,1,1,2,1,2,,2,2,,2,2,1,2,2,2,1,,,,1,1,1,2,,,,2,2,,1,1,2,,1,1,1,1,1,1,2,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,118517641,0.535369466339519,1,22,1,1,2,2,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,2,1,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
